Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3051				12288.5	41273.6	#N/A	#N/A	297	8.5	91.8	0.03%	0.38	9.39	15.87	1.69	0.001	0.034	0.075	0.014	12.440	0.043	0.104	0.179	0.025	38.320		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	70.26%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3052				12732.0	41269.1	#N/A	#N/A	297	#N/A	23.3	0.01%	0.81	4.52	6.00	1.33	0.028	0.071	0.131	0.021	6.624	0.181	0.324	0.453	0.074	30.163		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3053				11975.5	41269.6	#N/A	#N/A	305	9.4	35.3	0.01%	0.66	6.76	7.22	1.07	0.024	0.070	0.104	0.018	9.839	0.114	0.287	0.434	0.076	40.451		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.30%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3054				12099.0	41269.6	#N/A	#N/A	297	6.0	33.8	0.01%	0.74	6.50	6.51	1.00	0.029	0.061	0.109	0.015	8.290	0.099	0.228	0.337	0.059	30.761		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	81.55%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3055				12148.5	41270.6	#N/A	#N/A	297	15.4	35.3	0.01%	0.66	6.02	8.56	1.42	0.014	0.048	0.084	0.018	6.816	0.078	0.204	0.383	0.070	28.774		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	89.00%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3056				12184.0	41270.1	#N/A	#N/A	297	13.8	47.3	0.02%	0.68	7.14	8.79	1.23	0.000	0.033	0.071	0.015	6.179	0.084	0.176	0.332	0.051	33.334		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	83.11%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3057				12684.5	41270.1	#N/A	#N/A	297	4.3	20.8	0.01%	0.59	4.53	6.39	1.41	0.001	0.039	0.074	0.013	3.240	0.088	0.184	0.237	0.030	15.302		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	89.46%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3058				11860.4	41270.6	#N/A	#N/A	305	41.0	22.5	0.01%	0.64	5.24	6.20	1.18	0.032	0.066	0.100	0.016	5.927	0.133	0.222	0.346	0.049	19.952		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.28%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3059				12170.5	41272.6	#N/A	#N/A	297	19.0	62.8	0.02%	0.59	7.70	11.55	1.50	0.023	0.057	0.096	0.015	14.348	0.127	0.257	0.414	0.058	64.571		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3060				12132.0	41270.6	#N/A	#N/A	#N/A	0.5	15.0	0.01%	0.65	4.40	4.96	1.13	0.037	0.105	0.157	0.030	6.288	0.084	0.375	0.647	0.152	22.503		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	35.74%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3061				12190.5	41272.1	#N/A	#N/A	297	8.2	31.8	0.01%	0.64	4.83	8.74	1.81	0.012	0.097	0.191	0.034	12.257	0.108	0.311	0.476	0.099	39.446		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	86.00%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3062				12201.0	41270.1	#N/A	#N/A	#N/A	1.8	18.3	0.01%	0.79	4.50	5.00	1.11	0.048	0.090	0.145	0.021	6.572	0.107	0.338	0.513	0.101	24.675		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	60.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3063				12474.0	41269.6	#N/A	#N/A	297	17.7	17.5	0.01%	0.52	3.35	8.09	2.41	0.004	0.044	0.073	0.016	3.083	0.052	0.143	0.225	0.043	9.997		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	79.37%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3064				11929.4	41275.6	#N/A	#N/A	305	25.9	66.5	0.02%	0.33	6.01	17.15	2.85	0.023	0.106	0.215	0.048	28.305	0.073	0.242	0.371	0.061	64.306		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	88.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	3065				12544.5	41270.6	#N/A	#N/A	#N/A	0.5	15.0	0.01%	0.65	3.83	5.22	1.36	0.020	0.241	0.420	0.131	14.469	0.088	0.395	0.755	0.193	23.728		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	65.29%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3066				12582.5	41271.1	#N/A	#N/A	#N/A	1.0	20.8	0.01%	0.72	5.00	5.50	1.10	0.036	0.094	0.151	0.026	7.777	0.120	0.235	0.359	0.063	19.543		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	45.84%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3067				12597.5	41271.1	#N/A	#N/A	412	5.0	21.8	0.01%	0.76	5.00	5.50	1.10	0.039	0.108	0.190	0.036	9.361	0.052	0.284	0.540	0.142	24.709		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	62.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3068				11870.4	41273.1	#N/A	#N/A	305	42.0	74.8	0.03%	0.56	7.96	13.46	1.69	0.011	0.073	0.109	0.015	21.834	0.062	0.200	0.353	0.054	59.870		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3069				11882.9	41274.1	#N/A	#N/A	305	43.0	54.0	0.02%	0.62	7.88	9.47	1.20	0.038	0.074	0.134	0.022	15.893	0.121	0.261	0.455	0.066	56.337		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3070				11921.4	41272.6	#N/A	#N/A	305	27.0	29.8	0.01%	0.71	5.50	7.01	1.27	0.053	0.131	0.210	0.039	15.557	0.184	0.399	0.634	0.119	47.482		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	96.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3071				11947.4	41271.6	#N/A	#N/A	305	18.2	18.5	0.01%	0.80	4.51	5.01	1.11	0.061	0.126	0.171	0.028	9.307	0.118	0.291	0.434	0.089	21.541		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	60.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3072				12695.0	41272.6	#N/A	#N/A	297	11.0	36.3	0.01%	0.58	5.67	9.66	1.71	0.029	0.077	0.115	0.020	11.121	0.134	0.307	0.441	0.071	44.551		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.70%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	3073				12139.0	41273.1	#N/A	#N/A	297	6.0	16.5	0.01%	0.55	3.18	7.40	2.33	0.002	0.030	0.055	0.012	2.007	0.054	0.155	0.309	0.058	10.207		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	93.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3074				12342.5	41273.1	#N/A	#N/A	297	8.5	34.5	0.01%	0.55	6.13	8.17	1.33	0.034	0.053	0.077	0.009	7.354	0.113	0.197	0.263	0.033	27.144		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.44%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3075				12680.5	41273.6	#N/A	#N/A	#N/A	1.0	42.0	0.02%	0.65	6.87	7.93	1.15	0.014	0.183	0.306	0.061	30.702	0.102	0.518	0.795	0.197	87.006		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	59.45%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3076				12135.0	41272.1	#N/A	#N/A	#N/A	2.5	19.8	0.01%	0.77	4.50	5.50	1.22	0.030	0.114	0.164	0.030	9.001	0.073	0.306	0.495	0.118	24.139		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	39.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3077				12427.5	41274.1	#N/A	#N/A	297	59.1	39.8	0.01%	0.61	6.96	7.45	1.07	0.037	0.100	0.155	0.022	15.830	0.085	0.312	0.573	0.105	49.530		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	92.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3078				12566.5	41272.6	#N/A	#N/A	#N/A	0.5	18.8	0.01%	0.43	4.62	7.10	1.54	0.004	0.041	0.202	0.033	3.086	0.057	0.187	0.540	0.093	14.053		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	73.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3079				11935.9	41273.6	#N/A	#N/A	305	21.5	26.8	0.01%	0.73	5.73	6.19	1.08	0.020	0.067	0.104	0.020	7.122	0.115	0.231	0.375	0.059	24.685		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	95.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3080				11993.5	41274.1	#N/A	#N/A	#N/A	3.5	50.3	0.02%	0.70	7.51	8.51	1.13	0.051	0.148	0.261	0.044	29.776	0.165	0.562	0.890	0.144	112.906		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3081				12195.0	41274.6	#N/A	#N/A	297	5.7	28.5	0.01%	0.65	4.65	8.13	1.75	0.042	0.082	0.173	0.024	9.384	0.137	0.257	0.470	0.062	29.344		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	91.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3082				11856.4	41274.6	#N/A	#N/A	305	45.5	37.5	0.01%	0.58	5.80	8.28	1.43	0.032	0.066	0.118	0.017	9.961	0.130	0.284	0.467	0.073	42.608		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.20%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3083				12001.5	41274.1	#N/A	#N/A	392	11.4	47.0	0.02%	0.75	6.52	8.50	1.30	0.011	0.077	0.134	0.030	14.421	0.191	0.528	0.724	0.114	99.312		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.66%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3084				12351.5	41276.6	#N/A	#N/A	297	13.0	116.8	0.04%	0.51	10.67	15.30	1.43	0.021	0.085	0.137	0.023	39.893	0.084	0.296	0.502	0.086	138.012		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3085				11822.9	41273.6	#N/A	#N/A	305	17.0	22.8	0.01%	0.79	4.50	6.00	1.33	0.041	0.120	0.208	0.043	10.934	0.144	0.337	0.529	0.111	30.626		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	91.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3086				12105.5	41274.1	#N/A	#N/A	297	3.4	16.8	0.01%	0.82	4.00	5.00	1.25	0.033	0.089	0.128	0.017	5.934	0.198	0.404	0.563	0.101	27.063		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	53.33%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3087				12116.5	41274.1	#N/A	#N/A	392	4.6	27.0	0.01%	0.77	5.52	6.02	1.09	0.030	0.076	0.147	0.031	8.171	0.058	0.208	0.378	0.075	22.465		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	51.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	3088				12210.5	41275.1	#N/A	#N/A	297	5.3	21.0	0.01%	0.31	3.35	9.58	2.86	0.020	0.054	0.097	0.017	4.577	0.025	0.125	0.212	0.040	10.470		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.39%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	3089				12265.5	41274.1	#N/A	#N/A	#N/A	1.5	20.3	0.20%	0.67	4.39	5.80	1.32	0.018	0.053	0.114	0.022	4.317	0.053	0.117	0.218	0.037	9.457		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	47.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3090				12436.5	41277.1	#N/A	#N/A	297	53.1	104.0	0.04%	0.28	11.09	18.27	1.65	0.022	0.056	0.088	0.013	23.150	0.062	0.210	0.408	0.067	87.274		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.50%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	O	3091				12300.0	41279.1	#N/A	#N/A	297	8.6	96.3	0.03%	0.45	10.54	14.87	1.41	0.011	0.074	0.336	0.041	28.548	0.055	0.128	0.286	0.037	49.412		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	80.04%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3092				12321.5	41276.6	#N/A	#N/A	#N/A	1.1	58.8	0.02%	0.68	8.51	9.01	1.06	0.015	0.074	0.122	0.019	17.280	0.113	0.369	0.559	0.091	86.803		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.25%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3093				12371.0	41275.1	#N/A	#N/A	297	31.9	63.8	0.02%	0.54	6.47	13.43	2.08	0.035	0.071	0.102	0.014	18.172	0.108	0.254	0.458	0.070	64.719		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.33%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3094				12555.5	41275.1	#N/A	#N/A	#N/A	2.5	20.3	0.01%	0.79	4.00	6.00	1.50	0.051	0.105	0.158	0.021	8.466	0.047	0.361	0.672	0.145	29.268		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	58.71%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3095				12127.0	41275.1	#N/A	#N/A	392	5.9	20.5	0.01%	0.68	5.42	5.43	1.00	0.034	0.116	0.169	0.031	9.528	0.018	0.327	0.509	0.136	26.849		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	59.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3096				12152.0	41275.1	#N/A	#N/A	297	15.4	14.0	0.00%	0.65	4.25	4.94	1.16	0.016	0.024	0.039	0.005	1.357	0.080	0.155	0.220	0.036	8.681		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	93.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3097				12385.5	41275.6	#N/A	#N/A	297	46.0	59.8	0.02%	0.47	6.24	14.71	2.36	0.021	0.069	0.105	0.019	16.602	0.067	0.221	0.396	0.061	52.824		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	96.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3098				12417.0	41277.6	#N/A	#N/A	297	59.6	72.3	0.02%	0.66	9.02	10.52	1.17	0.039	0.098	0.140	0.022	28.261	0.087	0.277	0.473	0.087	79.918		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.87%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3099				11890.9	41277.1	#N/A	#N/A	305	41.7	53.5	0.02%	0.66	7.79	8.88	1.14	0.035	0.092	0.143	0.025	19.716	0.072	0.337	0.541	0.110	72.021		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3100				12481.5	41276.6	#N/A	#N/A	297	14.5	46.0	0.02%	0.74	7.02	8.02	1.14	0.007	0.054	0.097	0.020	9.876	0.088	0.188	0.326	0.058	34.668		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	94.05%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3101				12493.5	41277.1	#N/A	#N/A	297	5.8	44.5	0.02%	0.64	7.44	7.85	1.06	0.042	0.087	0.124	0.021	15.424	0.174	0.381	0.543	0.091	67.884		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.67%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	3102				12537.0	41276.1	#N/A	#N/A	#N/A	1.1	22.3	0.01%	0.63	4.53	6.50	1.44	0.005	0.077	0.188	0.041	6.827	0.090	0.310	0.605	0.139	27.605		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	74.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3103				12603.5	41275.1	#N/A	#N/A	412	7.4	14.3	0.01%	0.80	4.00	4.50	1.12	0.033	0.146	0.223	0.045	8.300	0.054	0.164	0.323	0.072	9.328		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	41.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3104				11810.9	41277.1	#N/A	#N/A	305	5.3	58.8	0.02%	0.68	7.04	10.50	1.49	0.053	0.145	0.226	0.031	34.063	0.060	0.279	0.440	0.089	65.570		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	96.67%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3105				12215.0	41276.1	#N/A	#N/A	297	8.5	24.5	0.01%	0.77	5.50	5.50	1.00	0.035	0.076	0.115	0.019	7.452	0.141	0.406	0.568	0.093	39.828		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	47.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3106				12518.0	41278.1	#N/A	#N/A	297	6.4	69.0	0.02%	0.67	9.02	9.51	1.05	0.000	0.055	0.117	0.022	15.219	0.045	0.129	0.234	0.037	35.571		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	69.87%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3107				12597.5	41276.1	#N/A	#N/A	#N/A	1.6	30.8	0.01%	0.67	5.50	7.51	1.37	0.040	0.105	0.179	0.030	12.937	0.043	0.158	0.309	0.064	19.424		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	63.54%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3108				11838.4	41277.6	#N/A	#N/A	305	30.8	40.0	0.01%	0.62	6.99	8.02	1.15	0.033	0.107	0.172	0.031	17.184	0.060	0.251	0.402	0.090	40.236		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	85.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3109				12400.0	41276.6	#N/A	#N/A	297	57.3	23.0	0.01%	0.72	5.12	5.80	1.13	0.036	0.080	0.124	0.018	7.376	0.167	0.336	0.537	0.096	30.890		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	69.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	3110				12461.5	41276.1	#N/A	#N/A	297	31.8	12.5	0.00%	0.80	4.00	4.01	1.00	0.062	0.167	0.289	0.056	8.326	0.110	0.289	0.437	0.088	14.445		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	46.42%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3111				12222.0	41278.1	#N/A	#N/A	297	6.8	31.5	0.01%	0.66	6.51	6.87	1.06	0.005	0.053	0.082	0.018	6.729	0.077	0.183	0.355	0.056	23.078		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	81.44%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3112				11824.9	41278.1	#N/A	#N/A	305	17.4	35.3	0.01%	0.51	5.41	10.29	1.90	0.030	0.085	0.113	0.016	11.918	0.114	0.242	0.361	0.053	34.186		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	97.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3113				11915.4	41281.6	#N/A	#N/A	305	37.9	147.3	0.05%	0.46	12.04	17.74	1.47	0.038	0.089	0.155	0.023	52.359	0.084	0.236	0.381	0.052	138.766		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	3114				12456.0	41279.1	#N/A	#N/A	297	38.0	30.5	0.01%	0.46	4.41	9.21	2.09	0.023	0.053	0.085	0.013	6.474	0.060	0.095	0.150	0.017	11.539		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	48.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3115				12696.5	41278.6	#N/A	#N/A	297	5.7	51.3	0.02%	0.54	7.10	10.52	1.48	0.013	0.097	0.171	0.037	19.922	0.091	0.331	0.504	0.084	67.799		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.42%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3116				11964.0	41278.6	#N/A	#N/A	305	14.6	33.5	0.01%	0.67	5.87	7.43	1.27	0.035	0.078	0.133	0.019	10.469	0.192	0.411	0.606	0.094	55.042		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	96.29%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	3117				11987.5	41280.1	#N/A	#N/A	#N/A	1.1	59.0	0.03%	0.64	8.50	9.52	1.12	0.027	0.097	0.164	0.032	22.787	0.102	0.483	0.696	0.121	113.929		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.69%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3118				12360.5	41283.6	#N/A	#N/A	297	20.5	110.5	0.04%	0.46	9.34	17.54	1.88	0.021	0.084	0.148	0.025	37.241	0.131	0.299	0.500	0.070	132.049		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3119				12573.0	41279.1	#N/A	#N/A	297	8.2	23.3	0.01%	0.63	5.10	6.17	1.21	0.013	0.073	0.125	0.023	6.809	0.089	0.208	0.288	0.051	19.356		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	85.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3120				11942.9	41279.6	#N/A	#N/A	305	26.5	24.0	0.01%	0.50	4.41	7.91	1.80	0.017	0.050	0.079	0.015	4.823	0.065	0.134	0.224	0.033	12.877		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	89.16%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3121				12096.0	41280.1	#N/A	#N/A	297	7.9	41.5	0.01%	0.67	6.82	8.14	1.19	0.010	0.055	0.108	0.021	9.172	0.101	0.226	0.385	0.055	37.562		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	97.56%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	3122				12131.0	41278.1	#N/A	#N/A	392	2.7	15.5	0.01%	0.76	4.01	5.00	1.25	0.021	0.071	0.123	0.025	4.377	0.080	0.293	0.498	0.095	18.186		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	45.42%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3123				12150.5	41279.6	#N/A	#N/A	297	11.0	35.3	0.01%	0.71	6.01	7.52	1.25	0.026	0.080	0.143	0.026	11.249	0.126	0.320	0.495	0.095	45.162		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	95.20%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3124				12380.5	41281.6	#N/A	#N/A	297	40.5	59.8	0.02%	0.48	6.92	11.59	1.68	0.013	0.063	0.105	0.016	15.011	0.082	0.211	0.386	0.064	50.357		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.71%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3125				12408.0	41283.1	#N/A	#N/A	297	53.4	105.0	0.04%	0.39	12.54	13.94	1.11	0.024	0.068	0.151	0.023	28.723	0.075	0.191	0.400	0.061	80.284		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	98.66%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3126				11977.0	41280.6	#N/A	#N/A	#N/A	4.3	69.0	0.02%	0.63	7.52	12.00	1.60	0.037	0.105	0.173	0.027	29.090	0.108	0.428	0.651	0.109	118.165		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	99.92%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3127				12162.5	41280.6	#N/A	#N/A	297	11.0	48.5	0.02%	0.68	7.01	9.00	1.28	0.017	0.051	0.104	0.019	9.799	0.081	0.186	0.289	0.045	36.046		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	95.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	3128				12499.0	41279.6	#N/A	#N/A	#N/A	1.6	22.0	0.01%	0.63	5.11	6.05	1.18	0.032	0.086	0.133	0.028	7.582	0.107	0.306	0.589	0.119	26.920		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	90.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	3129				12630.0	41280.1	#N/A	#N/A	412	11.4	20.3	0.01%	0.70	4.97	5.42	1.09	0.032	0.120	0.180	0.031	9.746	0.026	0.365	0.606	0.158	29.546		27_Scan1	27_Scan1_[12269,41280]	0	0	0	0	72.37%	
